DOI,title,keywords,abstract,authors,dataLink,year,Id,dataDirectory
https://doi.pangaea.de/10.1594/PANGAEA.943227,"Seawater carbonate chemistry and biomarkers related to metabolic potential, antioxidant capacity, cellular damage and energetic fitness in two life stages (juvenile and adult)","['Animalia', 'Benthic animals', 'Benthos', 'Brackish waters', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Crassostrea brasiliana', 'Crassostrea gigas', 'Laboratory experiment', 'Mollusca', 'Other metabolic rates', 'Other studied parameter or process', 'Single species', 'South Atlantic', 'Temperate']","Environmental hypercapnia in shallow coastal marine ecosystems can be exacerbated by increasing levels of atmospheric CO2. In these ecosystems organisms are expected to become increasingly subjected to pCO2 levels several times higher than those inhabiting ocean waters (e.g.: 10,000 µatm), but still our current understanding on different species capacity to respond to such levels of hypercapnia is limited. Oysters are among the most important foundation species inhabiting these coastal ecosystems, although natural oyster banks are increasingly threatened worldwide. In the present study we studied the effects of hypercapnia on two important oyster species, the pacific oyster C. gigas and the mangrove oyster C. brasiliana, to bring new insights on different species response mechanisms towards three hypercapnic levels (ca. 1,000; 4,000; 10,000 µatm), by study of a set of biomarkers related to metabolic potential (electron transport system – ETS), antioxidant capacity (SOD, CAT, GSH), cellular damage (LPO) and energetic fitness (GLY), in two life stages (juvenile and adult) after 28 days of exposure.

Results showed marked differences between each species tolerance capacity to hypercapnia, with contrasting metabolic readjustment strategies (ETS), different antioxidant response capacities (SOD, CAT, GSH), which generally allowed to prevent increased cellular damage (LPO) and energetic impairment (GLY) in both species. Juveniles were more responsive to hypercapnia stress in both congeners, and are likely to be most sensitive to extreme hypercapnia in the environment. Juvenile C. gigas presented more pronounced biochemical alterations at intermediate hypercapnia (4,000 µatm) than C. brasiliana. Adult C. gigas showed biochemical alterations mostly in response to high hypercapnia (10,000 µatm), while adult C. brasiliana were less responsive to this environmental stressor, despite presenting decreased metabolic potential.

Our data bring new insights on the biochemical performance of two important oyster species, and suggest that the duration of extreme hypercapnia events in the ecosystem may pose increased challenges for these organisms as their tolerance capacity may be time limited.","['Moreira, Anthony', 'Figueira, Etelvina', 'Pecora, Iracy L', 'Soares, Amadeu M V M', 'Freitas, Rosa']",https://doi.pangaea.de/10.1594/PANGAEA.943227?format=textfile,2018,PANGAEA.943227,Moreira_2018_943227
https://doi.pangaea.de/10.1594/PANGAEA.925290,Seawater carbonate chemistry and carbon assimilation of marine calcifiers,"['Animalia', 'Benthic animals', 'Benthos', 'Bottles or small containers/Aquaria (<20 L)', 'Coast and continental shelf', 'Laboratory experiment', 'Mollusca', 'North Pacific', 'Other studied parameter or process', 'Scapharca broughtonii', 'Single species', 'Temperate']","Ocean acidification by anthropogenic carbon dioxide emissions is projected to depress metabolic and physiological activity in marine calcifiers. To evaluate the sensitivity of marine organisms against ocean acidification, the assimilation of nutrients into carbonate shells and soft tissues must be examined. We designed a novel experimental protocol, reverse radioisotope labelling, to trace partitioning of nutrients within a single bivalve species under ocean acidification conditions. Injecting CO2 gas, free from radiocarbon, can provide a large contrast between carbon dissolved in the water and the one assimilated from atmosphere. By culturing modern aquifer organisms in acidified seawater, we were able to determine differences in the relative contributions of the end members, dissolved inorganic carbon (DIC) in seawater and metabolic CO2, to shell carbonate and soft tissues. Under all pCO2 conditions (463, 653, 872, 1,137 and 1,337 μatm), radiocarbon (Δ14C) values of the bivalve Scapharca broughtonii shell were significantly correlated with seawater DIC values; therefore, shell carbonate was derived principally from seawater DIC. The Δ14C results together with stable carbon isotope (δ13C) data suggest that in S. broughtonii shell δ13C may reflect the kinetics of isotopic equilibration as well as end‐member contributions; thus, care must be taken when analysing end‐member contributions by a previous method using δ13C. The insensitivity of S. broughtonii to perturbations in pCO2 up to at least 1,337 µatm indicates that this species can withstand ocean acidification. Usage of radioisotope to dope for tracer experiments requires strict rules to conduct any operations. Yet, reverse radioisotope labelling proposing in this study has a large advantage and is a powerful tool to understanding physiology of aquifer organisms that can be applicable to various organisms and culture experiments, such as temperature, salinity and acidification experiments, to improve understanding of the proportions of nutrients taken in by marine organisms under changing environments.","['Nishida, Kozue', 'Chew, Yue Chin', 'Miyairi, Yosuke', 'Hirabayashi, S', 'Suzuki, Atsushi', 'Hayashi, Masahiro', 'Yamamoto, Yuzo', 'Sato, Mizuho', 'Nojiri, Yukihiro', 'Yokoyama, Yusuke']",https://doi.pangaea.de/10.1594/PANGAEA.925290?format=textfile,2020,PANGAEA.925290,Nishida_2020_925290
https://doi.pangaea.de/10.1594/PANGAEA.943274,"Seawater carbonate chemistry and growth rates, carbon utilization and the internal pH regulation at the site of calcification in Emiliania huxleyi, Calcidiscus leptoporus and Pleurochrysis","['Acid-base regulation', 'Biomass/Abundance/Elemental composition', 'Bottles or small containers/Aquaria (<20 L)', 'Calcidiscus leptoporus', 'Calcification/Dissolution', 'Chromista', 'Emiliania huxleyi', 'Growth/Morphology', 'Haptophyta', 'Laboratory experiment', 'Laboratory strains', 'Not applicable', 'Other studied parameter or process', 'Pelagos', 'Phytoplankton', 'Pleurochrysis carterae', 'Primary production/Photosynthesis', 'Single species']","Ocean acidification (OA) appears to have diverse impacts on calcareous coccolithophores, but the cellular processes underlying these responses are not well understood. Here we use stable boron and carbon isotopes, B/Ca ratios, as well as inorganic and organic carbon production rates to investigate the carbon utilization and the internal pH regulation at the site of calcification in Emiliania huxleyi, Pleurochrysis carterae and Calcidiscus leptoporus cultured over a wide pCO2 range (180 to 1000 μatm). Despite large variability, the geochemistry data indicate species-specific modes of pH control and differences in the utilization of inorganic carbon. Boron isotope data suggest that all three species generally upregulate the pH of the calcification fluid (pHCF) compared to surrounding seawater, which coincides with relatively constant growth rates and cellular ratios of inorganic to organic carbon. Furthermore, species exhibit different strategies in regulating their pHCF, i.e., two species maintain homeostasis (pHCF = ∼ 8.7), while one species shows a constant offset to the surrounding seawater (ΔpH = ∼0.6 units) over the entire tested pCO2 range. In addition to these different strategies, carbon isotope data suggests that high plasticity in the utilization of dissolved inorganic carbon might be an explanation for species-specific differences in coccolithophore responses to OA.","['Liu, Yiwei', 'Rokitta, Sebastian D', 'Rost, Björn', 'Eagle, Robert A']",https://doi.pangaea.de/10.1594/PANGAEA.943274?format=textfile,2021,PANGAEA.943274,Liu_2021_943274
https://doi.pangaea.de/10.1594/PANGAEA.779697,"Seawater carbonate chemistry and resource allocation and extracellular acid-base status in the sea urchin Strongylocentrotus droebachiensis during experiments, 2012","['Animalia', 'Behaviour', 'Benthic animals', 'Benthos', 'Bottles or small containers/Aquaria (<20 L)', 'Coast and continental shelf', 'Echinodermata', 'Growth/Morphology', 'Laboratory experiment', 'North Atlantic', 'Red Sea', 'Reproduction', 'Single species', 'Strongylocentrotus droebachiensis', 'Temperate']","Anthropogenic CO2 emission will lead to an increase in seawater pCO2 of up to 80-100 Pa (800-1000 µatm) within this century and to an acidification of the oceans. Green sea urchins (Strongylocentrotus droebachiensis) occurring in Kattegat experience seasonal hypercapnic and hypoxic conditions already today. Thus, anthropogenic CO2 emissions will add up to existing values and will lead to even higher pCO2 values >200 Pa (>2000 µatm). To estimate the green sea urchins' potential to acclimate to acidified seawater, we calculated an energy budget and determined the extracellular acid base status of adult S. droebachiensis exposed to moderately (102 to 145 Pa, 1007 to 1431 µatm) and highly (284 to 385 Pa, 2800 to 3800 µatm) elevated seawater pCO2 for 10 and 45 days.
A 45 - day exposure to elevated pCO2 resulted in a shift in energy budgets, leading to reduced somatic and reproductive growth. Metabolic rates were not significantly affected, but ammonium excretion increased in response to elevated pCO2. This led to decreased O:N ratios. These findings suggest that protein metabolism is possibly enhanced under elevated pCO2 in order to support ion homeostasis by increasing net acid extrusion. The perivisceral coelomic fluid acid-base status revealed that S. droebachiensis is able to fully (intermediate pCO2) or partially (high pCO2) compensate extracellular pH (pHe) changes by accumulation of bicarbonate (maximum increases 2.5 mM), albeit at a slower rate than typically observed in other taxa (10 day duration for full pHe compensation). At intermediate pCO2, sea urchins were able to maintain fully compensated pHe for 45 days. Sea urchins from the higher pCO2 treatment could be divided into two groups following medium-term acclimation: one group of experimental animals (29%) contained remnants of food in their digestive system and maintained partially compensated pHe (+2.3 mM HCO3), while the other group (71%) exhibited an empty digestive system and a severe metabolic acidosis (-0.5 pH units, -2.4 mM HCO3). There was no difference in mortality between the three pCO2 treatments.
The results of this study suggest that S. droebachiensis occurring in the Kattegat might be pre-adapted to hypercapnia due to natural variability in pCO2 in its habitat. We show for the first time that some echinoderm species can actively compensate extracellular pH. Seawater pCO2 values of >200 Pa, which will occur in the Kattegat within this century during seasonal hypoxic events, can possibly only be endured for a short time period of a few weeks. Increases in anthropogenic CO2 emissions and leakages from potential sub-seabed CO2 storage (CCS) sites thus impose a threat to the ecologically and economically important species S. droebachiensis.","['Stumpp, Meike', 'Trübenbach, Katja', 'Brennecke, Dennis', 'Hu, Marian Y', 'Melzner, Frank']",https://doi.pangaea.de/10.1594/PANGAEA.779697?format=textfile,2012,PANGAEA.779697,Stumpp_2012_779697
https://doi.pangaea.de/10.1594/PANGAEA.847795,Ocean acidification decreases the light-use efficiency in an Antarctic diatom under dynamic but not constant light,"['Antarctic', 'Biomass/Abundance/Elemental composition', 'Bottles or small containers/Aquaria (<20 L)', 'Chaetoceros debilis', 'Chromista', 'Growth/Morphology', 'Laboratory experiment', 'Laboratory strains', 'Light', 'Ochrophyta', 'Pelagos', 'Phytoplankton', 'Primary production/Photosynthesis', 'Single species']",,"['Hoppe, Clara Jule Marie', 'Holtz, Lena-Maria', 'Trimborn, Scarlett', 'Rost, Björn']",https://doi.pangaea.de/10.1594/PANGAEA.847795?format=textfile,2015,PANGAEA.847795,Hoppe_2015_847795
https://doi.pangaea.de/10.1594/PANGAEA.831938,"Seawater carbonate chemistry, physiology and skeletal mineralogy of coralline alga Corallina elongata in a laboratory experiment","['Benthos', 'Bottles or small containers/Aquaria (<20 L)', 'Calcification/Dissolution', 'Coast and continental shelf', 'Corallina elongata', 'Laboratory experiment', 'Macroalgae', 'North Atlantic', 'Plantae', 'Primary production/Photosynthesis', 'Respiration', 'Rhodophyta', 'Single species', 'Temperate']","Marine organisms inhabiting environments where pCO2/pH varies naturally are suggested to be relatively resilient to future ocean acidification. To test this hypothesis, the effect of elevated pCO2 was investigated in the articulated coralline red alga Corallina elongata from an intertidal rock pool on the north coast of Brittany (France), where pCO2 naturally varied daily between 70 and 1000 µatm. Metabolism was measured on algae in the laboratory after they had been grown for 3 weeks at pCO2 concentrations of 380, 550, 750 and 1000 µatm. Net and gross primary production, respiration and calcification rates were assessed by measurements of oxygen and total alkalinity fluxes using incubation chambers in the light and dark. Calcite mol % Mg/Ca (mMg/Ca) was analysed in the tips, branches and basal parts of the fronds, as well as in new skeletal structures produced by the algae in the different pCO2 treatments. Respiration, gross primary production and calcification in light and dark were not significantly affected by increased pCO2. Algae grown under elevated pCO2 (550, 750 and 1000 µatm) formed fewer new structures and produced calcite with a lower mMg/Ca ratio relative to those grown under 380 µatm. This study supports the assumption that C. elongata from a tidal pool, where pCO2 fluctuates over diel and seasonal cycles, is relatively robust to elevated pCO2 compared to other recently investigated coralline algae.","['Egilsdottir, Hronn', 'Noisette, Fanny', 'Noël, Laure M L J', 'Ólafsson, Jón', 'Martin, Sophie']",https://doi.pangaea.de/10.1594/PANGAEA.831938?format=textfile,2013,PANGAEA.831938,Egilsdottir_2013_831938
https://doi.pangaea.de/10.1594/PANGAEA.946236,Seawater carbonate chemistry and net calcification rates of cold-water coralline algae Clathromorphum compactum and Clathromorphum nereostratum,"['Benthos', 'Calcification/Dissolution', 'Clathromorphum compactum', 'Clathromorphum nereostratum', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Growth/Morphology', 'Laboratory experiment', 'Macroalgae', 'North Atlantic', 'North Pacific', 'Plantae', 'Rhodophyta', 'Single species', 'Temperate', 'Temperature']","Ocean acidification and warming are expected to disproportionately affect high-latitude calcifying species, such as crustose coralline algae. Clathromorphum nereostratum and Clathromorphum compactum are the primary builders of carbonate-hardgrounds in the Aleutians Islands of Alaska and North Atlantic shelf, respectively, providing habitat and settlement substrates for a large number of species. We exposed wild-collected specimens to 12 pCO2/T treatments (344–3322 μatm; 6.38–12.40°C) for 4 months in a factorially crossed, replicated laboratory experiment. Impacts of pCO2/T on algal calcification were quantified from linear extension and buoyant weight. Here we show that, despite belonging to the same genus, C. nereostratum exhibited greater sensitivity to thermal stress, while C. compactum exhibited greater sensitivity to pH stress. Furthermore, multivariate models of algal calcification derived from the experiment indicate that both C. nereostratum and C. compactum will commence net dissolution as early as 2120 and 2200 AD, respectively. Our results therefore indicate that near-term climate change may lead to substantial degradation of these species and loss of the critical hardground habitats that they form.","['Westfield, Isaac T', 'Gunnell, John', 'Rasher, D B', 'Williams, Branwen', 'Ries, Justin B']",https://doi.pangaea.de/10.1594/PANGAEA.946236?format=textfile,2022,PANGAEA.946236,Westfield_2022_946236
https://doi.pangaea.de/10.1594/PANGAEA.914653,Seawater carbonate chemistry and hypoxia tolerance and blood chemistry characteristics of European sea bass,"['Acid-base regulation', 'Animalia', 'Brackish waters', 'Chordata', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Dicentrarchus labrax', 'Laboratory experiment', 'Nekton', 'North Atlantic', 'Other studied parameter or process', 'Oxygen', 'Pelagos', 'Respiration', 'Single species']","Global environmental change is increasing hypoxia in aquatic ecosystems. During hypoxic events, bacterial respiration causes an increase in carbon dioxide (CO2) while oxygen (O2) declines. This is rarely accounted for when assessing hypoxia tolerances of aquatic organisms. We investigated the impact of environmentally realistic increases in CO2 on responses to hypoxia in European sea bass (Dicentrarchus labrax). We conducted a critical oxygen (O2crit) test, a common measure of hypoxia tolerance, using two treatments in which O2 levels were reduced with constant ambient CO2 levels (~530 µatm), or with reciprocal increases in CO2 (rising to ~2,500 µatm). We also assessed blood acid-base chemistry and haemoglobin-O2 binding affinity of sea bass in hypoxic conditions with ambient (~650 μatm) or raised CO2 (~1770 μatm) levels. Sea bass exhibited greater hypoxia tolerance (~20% reduced O2crit), associated with increased haemoglobin-O2 affinity (~32% fall in P50) of red blood cells, when exposed to reciprocal changes in O2 and CO2. This indicates that rising CO2 which accompanies environmental hypoxia facilitates increased O2 uptake by the blood in low O2 conditions, enhancing hypoxia tolerance. We recommend that when impacts of hypoxia on aquatic organisms are assessed, due consideration is given to associated environmental increases in CO2.","['Montgomery, Daniel W', 'Simpson, Stephen D', 'Engelhard, Georg H', 'Birchenough, Silvana N R', 'Wilson, Rod W']",https://doi.pangaea.de/10.1594/PANGAEA.914653?format=textfile,2019,PANGAEA.914653,Montgomery_2019_914653
https://doi.pangaea.de/10.1594/PANGAEA.908297,"Seawater carbonate chemistry and phytoplankton primary production, and its trophic transfer to zooplankton in a subtropical eutrophic water (Wuyuan Bay, China)","['Behaviour', 'Biomass/Abundance/Elemental composition', 'Coast and continental shelf', 'Community composition and diversity', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Entire community', 'Field experiment', 'Growth/Morphology', 'North Pacific', 'Pelagos', 'Primary production/Photosynthesis', 'Temperate']","Ocean acidification (OA) has potential to affect marine phytoplankton in ways that are partly understood, but there is less knowledge about how it may alter the coupling to secondary producers. We investigated the effects of OA on phytoplankton primary production, and its trophic transfer to zooplankton in a subtropical eutrophic water (Wuyuan Bay, China) under present day (400 μatm) and projected end-of-century (1000 μatm) pCO2 levels. Net primary production was unaffected, although OA did lead to small decreases in growth rates. OA had no measurable effect on micro-/mesozooplankton grazing rates. Elevated pCO2 had no effect on phytoplankton fatty acid (FA) concentrations during exponential phase, but saturated FAs increased relative to the control during declining phase. FA profiles of mesozooplankton were unaffected. Our findings show that short-term exposure of plankton communities in eutrophic subtropical waters to projected end-of-century OA conditions has little effect on primary productivity and trophic linkage to mesozooplankton.","['Wang, Tifeng', 'Jin, Peng', 'Wells, Mark L', 'Trick, Charles G', 'Gao, Kunshan']",https://doi.pangaea.de/10.1594/PANGAEA.908297?format=textfile,2019,PANGAEA.908297,Wang_2019_908297
https://doi.pangaea.de/10.1594/PANGAEA.833887,Hysteresis between coral reef calcification and the seawater aragonite saturation state,"['Benthos', 'Calcification/Dissolution', 'Charophyta', 'Coast and continental shelf', 'Entire community', 'Field observation', 'Primary production/Photosynthesis', 'Rocky-shore community', 'South Pacific', 'Temperate']","Some predictions of how ocean acidification (OA) will affect coral reefs assume a linear functional relationship between the ambient seawater aragonite saturation state (Omega a) and net ecosystem calcification (NEC). We quantified NEC in a healthy coral reef lagoon in the Great Barrier Reef during different times of the day. Our observations revealed a diel hysteresis pattern in the NEC versus Omega a relationship, with peak NEC rates occurring before the Omega a peak and relatively steady nighttime NEC in spite of variable Omega a. Net ecosystem production had stronger correlations with NEC than light, temperature, nutrients, pH, and Omega a. The observed hysteresis may represent an overlooked challenge for predicting the effects of OA on coral reefs. If widespread, the hysteresis could prevent the use of a linear extrapolation to determine critical Omega a threshold levels required to shift coral reefs from a net calcifying to a net dissolving state.","['McMahon, Ashly', 'Santos, Isaac R', 'Cyronak, Tyler', 'Eyre, Bradley D']",https://doi.pangaea.de/10.1594/PANGAEA.833887?format=textfile,2013,PANGAEA.833887,McMahon_2013_833887
https://doi.pangaea.de/10.1594/PANGAEA.890639,Seawater carbonate chemistry and early development and escape behavior of marine medaka (Oryzias melastigma),"['Animalia', 'Behaviour', 'Bottles or small containers/Aquaria (<20 L)', 'Chordata', 'Development', 'Growth/Morphology', 'Indian Ocean', 'Laboratory experiment', 'Laboratory strains', 'Nekton', 'Oryzias melastigma', 'Pelagos', 'Reproduction', 'Single species']","Ocean acidification is predicted to affect a wide diversity of marine organisms. However, no studies have reported the effects of ocean acidification on Indian Ocean fish. We have used the Indian Ocean medaka (Oryzias melastigma) as a model species for a marine fish that lives in coastal waters. We investigated the impact of ocean acidification on the embryonic development and the stereotyped escape behavior (mediated by the Mauthner cell) in newly hatched larvae. Newly fertilized eggs of medaka were reared in seawater at three different partial pressures of carbon dioxide (pCO2): control at 450 μatm, moderate at 1160 μatm, and high at 1783 μatm. Hatching rates, embryonic duration, and larval malformation rates were compared and were not significantly different between the treatments and the control. In the high pCO2 group, however, the yolks of larvae were significantly smaller than in the control group, and the newly hatched larvae were significantly longer than the larvae in the control. In the moderate pCO2 group, the eye distance decreased significantly. No significantly negative growth effects were observed in the larvae when exposed to pCO2 levels that are predicted as a result of ocean acidification in the next 100–200 years. Larvae reared under control conditions readily produced C-start escape behavior to mechanosensory stimuli; however, in the moderate and high pCO2 experimental groups, the probabilities of C-start were significantly lower than those of the control group. Therefore, the sensory integration needed for the C-start escape behavior appears to be vulnerable to ocean acidification. Altered behavior in marine larval fish, particularly behaviors involved in escape from predation, could have potentially negative implications to fish populations, and, further, to the marine ecosystems at the levels of CO2 projected for the future.","['Wang, Xiaojie', 'Song, Lulu', 'Chen, Yi', 'Ran, Haoyu', 'Song, Jiakun']",https://doi.pangaea.de/10.1594/PANGAEA.890639?format=textfile,2017,PANGAEA.890639,Wang_2017_890639
https://doi.pangaea.de/10.1594/PANGAEA.864094,Effects of ocean acidification on embryonic respiration and development of a temperate wrasse living along a natural CO2 gradient,"['Animalia', 'Chordata', 'CO2 vent', 'Coast and continental shelf', 'Field experiment', 'Growth/Morphology', 'Mediterranean Sea', 'Nekton', 'Pelagos', 'Reproduction', 'Respiration', 'Single species', 'Symphodus ocellatus', 'Temperate']","Volcanic CO2 seeps provide opportunities to investigate the effects of ocean acidification on organisms in the wild. To understand the influence of increasing CO2 concentrations on the metabolic rate (oxygen consumption) and the development of ocellated wrasse early life stages, we ran two field experiments, collecting embryos from nesting sites with different partial pressures of CO2 [pCO2; ambient (400 µatm) and high (800-1000 µatm)] and reciprocally transplanting embryos from ambient- to high-CO2 sites for 30 h. Ocellated wrasse offspring brooded in different CO2 conditions had similar responses, but after transplanting portions of nests to the high-CO2 site, embryos from parents that spawned in ambient conditions had higher metabolic rates. Although metabolic phenotypic plasticity may show a positive response to high CO2, it often comes at a cost, in this case as a smaller size at hatching. This can have adverse effects because smaller larvae often exhibit a lower survival in the wild. However, the adverse effects of increased CO2 on metabolism and development did not occur when embryos from the high-CO2 nesting site were exposed to ambient conditions, suggesting that offspring from the high-CO2 nesting site could be resilient to a wider range of pCO2 values than those belonging to the site with present-day pCO2 levels. Our study identifies a crucial need to increase the number of studies dealing with these processes under global change trajectories and to expand these to naturally high-CO2 environments, in order to assess further the adaptive plasticity mechanism that encompasses non-genetic inheritance (epigenetics) through parental exposure and other downstream consequences, such as survival of larvae.","['Cattano, Carlo', 'Giomi, Folco', 'Milazzo, Marco']",https://doi.pangaea.de/10.1594/PANGAEA.864094?format=textfile,2016,PANGAEA.864094,Cattano_2016_864094
https://doi.pangaea.de/10.1594/PANGAEA.860615,Persistent natural acidification drives major distribution shifts in marine benthic ecosystems,"['Acinetospora crinita', 'Acrosorium ciliolatum', 'Aglaothamnion byssoides', 'Alcyonium coralloides', 'Amphiroa rubra', 'Apoglossum ruscifolium', 'Arthrocladia villosa', 'Asperococcus ensiformis', 'Axinella damicornis', 'Balliella cladoderma', 'Benthos', 'Biomass/Abundance/Elemental composition', 'Bonnemaisonia clavata', 'Botryocladia chiajeana', 'Botryocladia madagascariensis', 'Bryozoa unidentified', 'Bugula sp.', 'Caberea boryi', 'Cacospongia mollior', 'Calliblepharis jubata', 'Callophyllis laciniata', 'Carpomitra costata', 'Cellaria salicornioides', 'Ceramiaceae unidentified', 'Ceramium bertholdii', 'Chondrosia reniformis', 'Chrysymenia ventricosa', 'Chylocladia verticillata', 'Cladophora hutchinsiae', 'Cladophora pellucida', 'CO2 vent', 'Coast and continental shelf', 'Codium bursa', 'Codium decorticatum', 'Community composition and diversity', 'Corynophlaea flaccida', 'Crambe crambe', 'Crambe tailliezi', 'Crella sp.', 'Crisia sp.', 'Cryptonemia lomation', 'Cryptonemia tuniformis', 'Cutleria chilosa', 'Cutleria monoica', 'Cystoseira spinosa', 'Cystoseira zosteroides', 'Derbesia tenuissima', 'Dictyota sp.', 'Dudresnaya verticillata', 'Elachista neglecta', 'Entire community', 'Eunicella singularis', 'Field observation', 'Flabellia petiolata', 'Gloiocladia furcata', 'Gloiocladia microspora', 'Griffithsia genovefae', 'Griffithsia opuntioides', 'Griffithsia sp.', 'Haematocelis rubens', 'Halimeda tuna', 'Halopteris filicina', 'Halymenia elongata', 'Haraldia lenormandii', 'Hemimycale columella', 'Hexadella topsenti', 'Hincksia mitchelliae', 'Ircinia oros', 'Ircinia variabilis', 'Irvinea boergesenii', 'Kallymenia feldmannii', 'Kallymenia patens', 'Kallymenia requienii', 'Kallymenia sp.', 'Laminaria rodriguezii', 'Laurencia sp.', 'Leathesia mucosa', 'Leptofauchea coralligena', 'Lithophyllum stictaeforme', 'Lithothamnion corallioides', 'Lithothamnion valens', 'Lomentaria chylocladiella', 'Lomentaria ercegovicii', 'Lomentaria subdichotoma', 'Mediterranean Sea', 'Meredithia microphylla', 'Mesophyllum alternans', 'Mesophyllum expansum', 'Mimosella gracilis', 'Mimosella verticillata', 'Myriapora truncata', 'Myriogramme tristromatica', 'Myriotrichia adriatica', 'Neogoniolithon mamillosum', 'Neomonospora pedicellata var. tenuis', 'Neurocaulon foliosum', 'Nitophyllum flabellatum', 'Nitophyllum punctatum', 'Osmundea pelagosae', 'Parazoanthus axinellae', 'Pentapora fascialis', 'Peyssonnelia crispata', 'Peyssonnelia dubyi', 'Peyssonnelia harveyana', 'Peyssonnelia inamoena', 'Peyssonnelia rosa-marina', 'Peyssonnelia squamaria', 'Pherusella tubulosa', 'Phyllariopsis brevipes', 'Phyllophora crispa', 'Phymatolithon calcareum', 'Plocamium cartilagineum', 'Polysiphonia elongella', 'Polysiphonia flocculosa', 'Polysiphonia subulifera', 'Porella cervicornis', 'Porifera unidentified', 'Pseudochlorodesmis furcellata', 'Pterothamnion crispum', 'Pycnoclavella sp.', 'Reteporella sp.', 'Rhodophyllis divaricata', 'Rhodophyllis strafforelloi', 'Rhodymenia sp.', 'Rocky-shore community', 'Rodriguezella pinnata', 'Savignyella lafontii', 'Sebdenia rodrigueziana', 'Spermatochnus paradoxus', 'Spermothamnion flabellatum', 'Sphacelaria cirrosa', 'Sphacelaria plumula', 'Sphaerococcus coronopifolius', 'Spirastrella cunctatrix', 'Spongia virgultosa', 'Spongites fruticulosa', 'Stictyosiphon adriaticus', 'Temperate', 'Turbicellepora avicularis', 'Valonia macrophysa', 'Zanardinia typus']",,"['Linares, Cristina', 'Vidal, Montserrat', 'Canals, Miquel', 'Kersting, Diego K', 'Amblas, David', 'Aspillaga, Eneko', 'Cebrián, E', 'Delgado-Huertas, Antonio', 'Díaz, D', 'Garrabou, Joaquim', 'Hereu, B', 'Navarro, L', 'Teixidó, Núria', 'Ballesteros, Manuel']",https://doi.pangaea.de/10.1594/PANGAEA.860615?format=textfile,2015,PANGAEA.860615,Linares_2015_860615
https://doi.pangaea.de/10.1594/PANGAEA.912260,Seawater carbonate chemistry and the behavioral response to flow of the sea urchin Paracentrotus lividus,"['Acid-base regulation', 'Animalia', 'Behaviour', 'Benthic animals', 'Benthos', 'Bottles or small containers/Aquaria (<20 L)', 'Coast and continental shelf', 'Echinodermata', 'Growth/Morphology', 'Laboratory experiment', 'North Atlantic', 'Other studied parameter or process', 'Paracentrotus lividus', 'Respiration', 'Single species', 'Temperate', 'Temperature']","Ocean warming (OW) and acidification (OA) are intensively investigated as they pose major threats to marine organism. However, little effort is dedicated to another collateral climate change stressor, the increased frequency, and intensity of storm events, here referred to as intensified hydrodynamics. A 2‐month experiment was performed to identify how OW and OA (temperature: 21°C; pHT: 7.7, 7.4; control: 17°C‐pHT7.9) affect the resistance to hydrodynamics in the sea urchin Paracentrotus lividus using an integrative approach that includes physiology, biomechanics, and behavior. Biomechanics was studied under both no‐flow condition at the tube foot (TF) scale and flow condition at the individual scale. For the former, TF disk adhesive properties (attachment strength, tenacity) and TF stem mechanical properties (breaking force, extensibility, tensile strength, stiffness, toughness) were evaluated. For the latter, resistance to flow was addressed as the flow velocity at which individuals detached. Under near‐ and far‐future OW and OA, individuals fully balanced their acid‐base status, but skeletal growth was halved. TF adhesive properties were not affected by treatments. Compared to the control, mechanical properties were in general improved under pHT7.7 while in the extreme treatment (21°C‐pHT7.4) breaking force was diminished. Three behavioral strategies were implemented by sea urchins and acted together to cope with flow: improving TF attachment, streamlining, and escaping. Behavioral responses varied according to treatment and flow velocity. For instance, individuals at 21°C‐pHT7.4 increased the density of attached TF at slow flows or controlled TF detachment at fast flows to compensate for weakened TF mechanical properties. They also showed an absence of streamlining favoring an escaping behavior as they ventured in a riskier faster movement at slow flows. At faster flows, the effects of OW and OA were detrimental causing earlier dislodgment. These plastic behaviors reflect a potential scope for acclimation in the field, where this species already experiences diel temperature and pH fluctuations.","['Cohen‐Rengifo, Mishal', 'Agüera, Antonio', 'Bouma, Tjeerd J', ""M'Zoudi, Saloua"", 'Flammang, Patrick', 'Dubois, Philippe']",https://doi.pangaea.de/10.1594/PANGAEA.912260?format=textfile,2019,PANGAEA.912260,Cohen-Rengifo_2019_912260
